,gene,freq
6725,TIGAR,1
6726,TIGD5,1
6727,TIMM8B,1
6728,TIMM9,1
6729,TIPARP,1
6730,TJAP1,1
6731,TKFC,1
6732,TLCD2,1
6733,TLK2,1
6734,TLR4,1
6735,TLR5,1
6736,TLR7,1
6737,TM2D2,1
6738,TMA16,1
6739,TMBIM1,1
6740,TMBIM6,1
6741,TMC8,1
6742,TMCC3,1
6743,TMCO6,1
6744,TMED10,1
6745,TMED2,1
6746,TMED5,1
6747,TMEFF2,1
6748,TMEM104,1
6749,TMEM105,1
6750,TMEM106B,1
6751,TMEM119,1
6752,TMEM121,1
6753,TMEM132A,1
6754,TMEM132B,1
6755,TMEM132D,1
6756,TMEM151A,1
6757,TMEM158,1
6758,TMEM167A,1
6759,TMEM168,1
6760,TMEM169,1
6761,TMEM170A,1
6762,TMEM183B,1
6763,TMEM184B,1
6764,TMEM192,1
6765,TMEM196,1
6766,TMEM206,1
6767,TMEM212,1
6768,TMEM215,1
6769,TMEM231,1
6770,TMEM235,1
6771,TMEM236,1
6772,TMEM239,1
6773,TMEM241,1
6774,TMEM242,1
6775,TMEM248,1
6776,TMEM254,1
6777,TMEM260,1
6778,TMEM263,1
6779,TMEM266,1
6780,TMEM273,1
6781,TMEM35A,1
6782,TMEM41B,1
6783,TMEM51,1
6784,TMEM63C,1
6785,TMEM94,1
6786,TMEM97,1
6787,TMLHE,1
6788,TMOD1,1
6789,TMPO,1
6790,TMTC1,1
6791,TMTC3,1
6792,TMTC4,1
6793,TMX2,1
6794,TMX4,1
6795,TNC,1
6796,TNF,1
6797,TNFAIP1,1
6798,TNFAIP2,1
6799,TNFAIP6,1
6800,TNFRSF10B,1
6801,TNFRSF12A,1
6802,TNFRSF13B,1
6803,TNFRSF1A,1
6804,TNFRSF9,1
6805,TNFSF10,1
6806,TNFSF11,1
6807,TNFSF15,1
6808,TNFSF8,1
6809,TNFSF9,1
6810,TNKS2,1
6811,TNN,1
6812,TNNI1,1
6813,TNPO2,1
6814,TNPO3,1
6815,TNS1,1
6816,TOB1,1
6817,TOLLIP,1
6818,TOMM6,1
6819,TOP1,1
6820,TOPORS,1
6821,TOR1B,1
6822,TOX,1
6823,TOX4,1
6824,TP53,1
6825,TP53AIP1,1
6826,TP53I11,1
6827,TPBGL,1
6828,TPD52,1
6829,TPD52L1,1
6830,TPK1,1
6831,TPM4,1
6832,TPP2,1
6833,TPRG1,1
6834,TPST1,1
6835,TRAF2,1
6836,TRAF4,1
6837,TRAF5,1
6838,TRAFD1,1
6839,TRAK1,1
6840,TRAPPC1,1
6841,TRAPPC11,1
6842,TRAPPC4,1
6843,TRAPPC8,1
6844,TRARG1,1
6845,TRDMT1,1
6846,TRHDE,1
6847,TRIAP1,1
6848,TRIB1,1
6849,TRIL,1
6850,TRIM24,1
6851,TRIM3,1
6852,TRIM32,1
6853,TRIM39,1
6854,TRIM4,1
6855,TRIM6,1
6856,TRIM60,1
6857,TRIM63,1
6858,TRIP13,1
6859,TRMT10C,1
6860,TRMT12,1
6861,TRMT5,1
6862,TRNAU1AP,1
6863,TRO,1
6864,TRPA1,1
6865,TRPC4,1
6866,TRPC4AP,1
6867,TRPM3,1
6868,TRPM8,1
6869,TRPV3,1
6870,TRUB1,1
6871,TSEN34,1
6872,TSHR,1
6873,TSNARE1,1
6874,TSNAX,1
6875,TSPAN1,1
6876,TSPAN18,1
6877,TSPAN3,1
6878,TSPAN33,1
6879,TSPAN6,1
6880,TSPAN7,1
6881,TSPY1,1
6882,TSPY10,1
6883,TSPY2,1
6884,TSPY3,1
6885,TSPY4,1
6886,TSPY8,1
6887,TSR1,1
6888,TSSK6,1
6889,TSTA3,1
6890,TTC17,1
6891,TTC26,1
6892,TTC30B,1
6893,TTC33,1
6894,TTC6,1
6895,TTK,1
6896,TTL,1
6897,TTN,1
6898,TTPA,1
6899,TUB,1
6900,TUBB2A,1
6901,TUBB2B,1
6902,TUBD1,1
6903,TUBGCP3,1
6904,TUSC3,1
6905,TWIST1,1
6906,TXK,1
6907,TXLNA,1
6908,TXLNB,1
6909,TXNDC11,1
6910,TXNDC5,1
6911,TYMSOS,1
6912,TYRO3,1
6913,TYSND1,1
6914,TYW5,1
6915,U2SURP,1
6916,UBA6,1
6917,UBAP2,1
6918,UBASH3B,1
6919,UBB,1
6920,UBE2C,1
6921,UBE2D1,1
6922,UBE2H,1
6923,UBE2J2,1
6924,UBE2L3,1
6925,UBE2Z,1
6926,UBIAD1,1
6927,UBL4B,1
6928,UBQLN2,1
6929,UBR1,1
6930,UBR2,1
6931,UBR5,1
6932,UBR7,1
6933,UBTF,1
6934,UBXN10,1
6935,UBXN7,1
6936,UCK2,1
6937,UCKL1,1
6938,UFM1,1
6939,UFSP2,1
6940,ULBP2,1
6941,ULBP3,1
6942,ULK1,1
6943,ULK4,1
6944,UMAD1,1
6945,UMPS,1
6946,UNC13B,1
6947,UNC13C,1
6948,UNC45A,1
6949,UNC5CL,1
6950,UNC79,1
6951,UPRT,1
6952,UQCC3,1
6953,UQCRB,1
6954,UQCRH,1
6955,URGCP,1
6956,URM1,1
6957,USB1,1
6958,USF1,1
6959,USF2,1
6960,USH2A,1
6961,USP2,1
6962,USP20,1
6963,USP24,1
6964,USP36,1
6965,USP4,1
6966,USP51,1
6967,USP53,1
6968,UTRN,1
6969,UTS2B,1
6970,UTY,1
6971,UVRAG,1
6972,VAMP3,1
6973,VANGL2,1
6974,VASH1,1
6975,VAV2,1
6976,VAV3,1
6977,VAX1,1
6978,VENTX,1
6979,VEZF1,1
6980,VGLL2,1
6981,VHL,1
6982,VMA21,1
6983,VN1R1,1
6984,VOPP1,1
6985,VPS13D,1
6986,VPS26C,1
6987,VPS29,1
6988,VPS36,1
6989,VPS37C,1
6990,VPS37D,1
6991,VPS53,1
6992,VSIG10,1
6993,VSTM2B,1
6994,VTI1A,1
6995,VWA1,1
6996,VWA3B,1
6997,WAC,1
6998,WASF1,1
6999,WASHC5,1
7000,WBP2,1
7001,WBP4,1
7002,WDCP,1
7003,WDHD1,1
7004,WDR17,1
7005,WDR45,1
7006,WDR45B,1
7007,WDR5B,1
7008,WDR72,1
7009,WDR81,1
7010,WDR92,1
7011,WDR93,1
7012,WFDC1,1
7013,WFDC3,1
7014,WIF1,1
7015,WIPF2,1
7016,WIPF3,1
7017,WNK4,1
7018,WNT1,1
7019,WNT16,1
7020,WNT2,1
7021,WNT3,1
7022,WNT9B,1
7023,WRN,1
7024,WSCD1,1
7025,WT1,1
7026,WWC2,1
7027,WWC3,1
7028,XG,1
7029,XK,1
7030,XPNPEP3,1
7031,XRCC5,1
7032,XYLB,1
7033,XYLT2,1
7034,YAE1,1
7035,YBX1,1
7036,YES1,1
7037,YIPF2,1
7038,YIPF5,1
7039,YKT6,1
7040,YLPM1,1
7041,YME1L1,1
7042,ZBED1,1
7043,ZBED4,1
7044,ZBED6CL,1
7045,ZBTB14,1
7046,ZBTB17,1
7047,ZBTB38,1
7048,ZBTB40,1
7049,ZBTB47,1
7050,ZBTB7B,1
7051,ZC2HC1C,1
7052,ZC3H10,1
7053,ZC3H7A,1
7054,ZC3HAV1L,1
7055,ZC4H2,1
7056,ZCCHC17,1
7057,ZCCHC7,1
7058,ZCRB1,1
7059,ZCWPW2,1
7060,ZDHHC1,1
7061,ZDHHC18,1
7062,ZDHHC2,1
7063,ZDHHC3,1
7064,ZDHHC6,1
7065,ZFAND4,1
7066,ZFAT,1
7067,ZFHX2,1
7068,ZFP1,1
7069,ZFP14,1
7070,ZFP28,1
7071,ZFP36L1,1
7072,ZFP41,1
7073,ZFP42,1
7074,ZFR,1
7075,ZFYVE21,1
7076,ZFYVE28,1
7077,ZHX3,1
7078,ZIC1,1
7079,ZIK1,1
7080,ZIM2,1
7081,ZKSCAN3,1
7082,ZKSCAN4,1
7083,ZMAT1,1
7084,ZNF100,1
7085,ZNF101,1
7086,ZNF133,1
7087,ZNF140,1
7088,ZNF143,1
7089,ZNF146,1
7090,ZNF17,1
7091,ZNF180,1
7092,ZNF189,1
7093,ZNF207,1
7094,ZNF214,1
7095,ZNF219,1
7096,ZNF229,1
7097,ZNF236,1
7098,ZNF248,1
7099,ZNF254,1
7100,ZNF268,1
7101,ZNF277,1
7102,ZNF28,1
7103,ZNF280C,1
7104,ZNF282,1
7105,ZNF286A,1
7106,ZNF286B,1
7107,ZNF302,1
7108,ZNF316,1
7109,ZNF318,1
7110,ZNF320,1
7111,ZNF331,1
7112,ZNF333,1
7113,ZNF334,1
7114,ZNF33A,1
7115,ZNF33B,1
7116,ZNF346,1
7117,ZNF354C,1
7118,ZNF395,1
7119,ZNF426,1
7120,ZNF430,1
7121,ZNF431,1
7122,ZNF438,1
7123,ZNF439,1
7124,ZNF443,1
7125,ZNF468,1
7126,ZNF471,1
7127,ZNF491,1
7128,ZNF492,1
7129,ZNF518B,1
7130,ZNF519,1
7131,ZNF529,1
7132,ZNF544,1
7133,ZNF547,1
7134,ZNF549,1
7135,ZNF555,1
7136,ZNF557,1
7137,ZNF559,1
7138,ZNF567,1
7139,ZNF569,1
7140,ZNF570,1
7141,ZNF578,1
7142,ZNF584,1
7143,ZNF585A,1
7144,ZNF587B,1
7145,ZNF592,1
7146,ZNF595,1
7147,ZNF600,1
7148,ZNF606,1
7149,ZNF611,1
7150,ZNF614,1
7151,ZNF615,1
7152,ZNF620,1
7153,ZNF638,1
7154,ZNF639,1
7155,ZNF680,1
7156,ZNF695,1
7157,ZNF696,1
7158,ZNF700,1
7159,ZNF703,1
7160,ZNF710,1
7161,ZNF714,1
7162,ZNF718,1
7163,ZNF728,1
7164,ZNF740,1
7165,ZNF749,1
7166,ZNF761,1
7167,ZNF763,1
7168,ZNF765,1
7169,ZNF768,1
7170,ZNF770,1
7171,ZNF776,1
7172,ZNF777,1
7173,ZNF780B,1
7174,ZNF781,1
7175,ZNF799,1
7176,ZNF8,1
7177,ZNF80,1
7178,ZNF808,1
7179,ZNF813,1
7180,ZNF830,1
7181,ZNF84,1
7182,ZNF853,1
7183,ZNF888,1
7184,ZNF891,1
7185,ZNF90,1
7186,ZNF91,1
7187,ZNF98,1
7188,ZNF99,1
7189,ZNFX1,1
7190,ZPR1,1
7191,ZRANB2,1
7192,ZRANB3,1
7193,ZSCAN22,1
7194,ZSCAN25,1
7195,ZSCAN29,1
7196,ZSCAN30,1
7197,ZSWIM7,1
7198,ZWINT,1
7199,ZXDB,1
7200,ZXDC,1
7201,ZYG11A,1
7202,ZZEF1,1
